lat,lon,temp,rainfall,soildepth
39.7045517,-81.07044983,10.885024,32.900002,134
39.76839828,-81.46595001,10.885024,32.900002,134
35.89994812,-94.64015198,15.24094,33.599998,122
36.73099899,-98.32415009,14.140419,20.1,135
34.4184761,-96.03939819,16.972998,26.299999,131
35.26914978,-99.68015289,14.43086,16.9,149
35.85829926,-98.42142487,15.189548,21.9,135
35.52555084,-97.9917984,15.319926,21.6,135
34.28889847,-97.24759674,17.048512,23.700001,135
35.89994812,-95.03072357,15.451478,30.6,121
34.59289932,-96.30255127,16.638981,23.9,135
34.28889847,-98.39994812,16.683735,20.299999,135
35.90117645,-96.32595062,15.217357,26.299999,120
36.41590118,-94.78714752,15.196099,32.5,121
35.98849869,-99.00630188,13.990368,18.799999,147
36.37919998,-97.78244781,15.1422,21,135
34.92077637,-99.56729889,14.452519,17,150
34.57804871,-99.46424866,15.370817,17.700001,148
34.06980133,-97.83760071,16.891315,22.299999,135
34.31019974,-96.66999817,17.120754,25.6,135
34.85587311,-99.01010132,15.370817,17.700001,148
34.86944962,-95.22112274,16.311594,32.299999,127
34.94704819,-94.74639893,16.295933,34.5,117
33.89424896,-97.24770355,17.380257,24.800001,122
34.06147385,-94.80870056,16.636957,34.799999,135
34.48467636,-97.08944702,17.048512,23.700001,135
35.46440125,-96.30284882,15.801819,25.4,132
36.58005142,-96.52845001,14.996036,23.5,121
36.35957336,-96.6371994,15.053014,22.6,129
34.94704819,-95.72045135,16.548979,29,127
34.73474884,-96.66934967,16.778387,22,135
34.41880035,-95.35800171,16.972143,32.700001,114
35.71720123,-99.68190002,13.411626,17.1,143
35.1711998,-96.6086731,15.866482,23.1,135
34.48540115,-97.85189819,16.891315,22.299999,135
36.13970184,-96.02950287,15.143294,26.799999,123
36.69649887,-98.99445343,13.599574,19.1,143
36.4836998,-99.2805481,13.586143,18.299999,137
44.66842651,-117.6473007,6.611717,11.7,114
44.13087463,-120.3807983,5.950347,23.6,128
44.0019989,-121.4049606,8.762156,37.799999,135
45.43894958,-120.2055511,5.850823,37.799999,128
44.47832489,-118.947525,6.665499,9.8,123
43.01990128,-119.0666275,6.170859,12.9,131
45.49224854,-121.6801529,9.919444,38.200001,128
44.60797501,-121.105751,8.996502,44.600002,136
42.80512619,-121.5835037,9.094102,29.6,120
42.80550003,-120.3543472,7.685269,12.5,113
45.41025162,-120.6918716,6.689051,50,137
45.40882492,-117.9807968,7.250822,12.6,104
45.5401001,-117.22435,7.373322,13.7,121
45.26345062,-121.0860977,9.607829,44,137
44.68785095,-120.0722504,5.537279,28.299999,128
39.93379974,-75.4041214,11.942995,35,127
40.21194839,-75.35624695,11.061042,34.099998,126
40.00175095,-75.12809753,11.061042,34.099998,126
41.71282578,-71.28504944,10.136399,37.599998,130
41.68199921,-71.5582962,9.990166,38.900002,130
41.56900024,-71.26744843,10.136399,37.599998,130
41.87155151,-71.55899811,9.990166,38.900002,130
41.47809982,-71.63842773,10.885616,38.099998,144
34.24890137,-82.49060059,16.310696,41.799999,141
32.39260101,-80.71829987,18.374866,39.099998,151
32.85414886,-79.85972595,18.757463,40.700001,152
35.01129913,-81.62072754,13.991215,53,129
34.68239975,-81.17700195,16.12055,41.299999,141
34.38774872,-81.09752655,16.469002,40,141
34.84095001,-82.45475006,15.180185,46.299999,137
34.18164825,-82.10234833,16.310696,41.799999,141
32.39944839,-81.05370331,18.290476,39.5,151
34.76725006,-80.65799713,15.678833,39.400002,141
34.49404907,-81.9789505,16.560513,40.200001,141
34.76404953,-83.07460022,14.700649,46.099998,117
34.86605072,-82.71105194,14.602867,47.599998,127
34.69507599,-81.63582611,16.004353,44.700001,141
43.66695023,-103.4024734,8.359442,12.4,103
43.23947525,-103.5274734,7.795632,11.3,102
45.57907486,-103.4925766,8.254184,13.2,113
43.69165039,-101.6011276,9.28296,13.2,106
44.37267685,-103.7537537,7.853069,12.6,103
44.47392654,-100.5313721,9.262145,13.5,106
36.09024811,-84.1914978,13.653746,44.900002,127
36.38650131,-84.13929749,13.653746,44.900002,127
36.30554962,-82.13665009,12.742259,42.5,116
36.5149498,-85.54489899,13.643597,43.099998,138
35.94794846,-83.10250092,13.839442,45.799999,109
36.1868515,-86.7854538,13.769561,45.099998,152
35.22100067,-85.21019745,14.722768,47.400002,116
36.49634933,-83.15135193,13.14006,45.700001,106
36.27285004,-87.74729919,14.494932,42.599998,152
36.36687469,-85.66275024,13.572456,44.799999,138
35.99570084,-83.96837616,13.512301,46.400002,110
35.52880096,-87.49620056,14.286658,44.799999,152
35.75379944,-84.3585968,13.406038,47.200001,129
36.14165115,-84.625,13.562922,44.400002,123
36.33819962,-85.2901001,13.646704,43.400002,133
36.51677322,-85.152771,13.931835,41,138
35.84654999,-84.52424622,13.643408,46.5,124
36.38335037,-84.51734924,13.562922,44.400002,123
35.80052567,-83.52435303,13.512301,46.400002,110
36.11505127,-82.41862488,12.742259,42.5,116
36.2969017,-83.83644867,12.823835,47,128
35.67504883,-85.42814636,13.537982,46,135
31.79409981,-95.66259766,19.113176,28,101
32.30502319,-102.6375504,17.132708,10.9,120
31.27625084,-94.56614685,19.802467,34,149
28.07519913,-97.02494812,21.832661,19.799999,136
33.61560059,-98.68710327,16.573557,19.5,135
34.9654007,-101.3571243,13.883335,14.3,150
34.0686264,-102.8309021,14.595142,11.1,121
33.61572647,-99.21405029,16.53232,17.299999,137
30.21980095,-98.35829926,19.376745,18.1,80
32.74485016,-101.4319,17.274706,12.6,124
31.89565086,-97.64064789,17.997381,21.6,89
29.20622444,-95.46459961,20.990025,30.799999,149
34.53020096,-101.2077026,13.883335,14.3,150
31.76989937,-98.93454742,17.995356,18,93
30.73040009,-98.14147186,18.37834,19.4,78
32.29724884,-99.37227631,17.651779,16.700001,78
32.98905182,-94.93579865,18.289434,32.299999,145
33.08644867,-94.34822845,17.397877,35.099998,146
29.70770073,-94.66664886,20.780138,33.099998,151
31.78204918,-95.16365051,19.238678,30.299999,136
34.53002167,-100.207222,14.137517,16,150
33.80965042,-98.20024872,17.38085,21.1,135
33.60649872,-102.8248978,14.997031,11.099999,120
31.88949966,-100.5299988,17.472128,12.5,120
31.76062584,-99.45880127,17.869894,16.200001,78
34.96500015,-100.2699509,14.137517,16,150
29.81595039,-98.32219696,21.403011,16.5,130
31.97444916,-98.5401535,17.995356,18,93
31.33349991,-99.85814667,18.146719,14.6,78
34.07462311,-100.2575989,14.678357,15.6,150
31.36879921,-102.5338287,16.090546,13,120
30.68704987,-101.6750488,17.194695,13.4,120
33.61437607,-101.3006516,15.337705,14.2,150
32.76689911,-96.7772522,17.605537,26.5,140
32.74212646,-101.9468994,16.969408,12,120
33.20745087,-97.11599731,17.650503,25.1,116
29.09869957,-97.36564636,21.36628,21.699999,145
33.61634827,-100.7787781,15.344962,14.7,150
32.29650116,-98.79644775,18.135052,18.1,107
31.86902428,-102.5426483,17.09277,11.5,120
32.30049896,-96.73482513,17.666523,25.6,109
32.21495056,-98.2039032,17.987106,20.300001,130
32.74185181,-100.4012985,17.549818,13.7,150
33.98775101,-99.76119995,16.376945,15.9,150
33.17570114,-95.21682739,18.16074,30,127
31.71199989,-96.14179993,19.01119,25.799999,100
32.74095154,-102.6334,16.377035,10.9,112
29.31710052,-94.97724915,21.074455,32,152
33.17910004,-101.2976227,16.852175,13.6,143
30.31679916,-98.94550323,19.390938,16.9,80
31.86919975,-101.5197983,18.883444,10.900001,120
32.51554871,-94.78237152,18.289434,32.299999,145
30.54439926,-95.98842621,20.075903,28.9,118
34.53020096,-100.680603,13.992555,15.2,150
31.71705055,-98.11454773,18.013895,19.799999,98
34.32125092,-99.7364502,14.904405,16.200001,149
30.31979942,-94.40094757,20.38011,35.799999,152
32.5617981,-94.37245178,17.81653,34.299999,148
33.17699814,-99.73075104,17.058212,15.5,145
30.05425072,-98.00279999,19.376745,18.1,80
35.83750153,-100.2701721,13.413837,15.7,145
32.18235016,-95.9408493,18.884567,26.799999,101
33.60672379,-102.3449478,14.293199,12.7,120
32.39775085,-97.84182739,18.036291,22.4,121
33.16884995,-95.58544922,18.177137,27.799999,138
32.30590057,-101.4341965,17.770121,12,120
31.30380058,-100.9813004,18.253447,12.5,107
33.23455048,-98.17230225,17.8221,20.9,135
30.69985008,-93.99437714,19.730198,40.099998,151
29.8641243,-94.13500214,20.690903,34.299999,152
32.73675156,-99.87879944,17.599148,15.1,150
29.92939949,-98.6671524,21.109833,16.5,128
33.17869949,-100.7776718,16.962852,13.400001,150
30.03569984,-99.33719635,19.622156,15.6,78
33.6162262,-100.2545013,15.590044,15.1,150
33.61642456,-99.73404694,16.376945,15.9,150
33.66025162,-95.58294678,17.709124,29.299999,138
31.31147575,-96.00875092,18.866566,26.799999,81
30.70375061,-98.65679932,18.426527,17.700001,78
31.82589912,-103.6527023,16.355803,10.1,120
33.60960007,-101.8208466,14.76725,13.7,138
33.17734909,-101.8158264,16.41431,12.8,128
31.21725082,-99.34725189,18.056227,15.9,78
31.55355072,-97.20290375,17.897621,22.799999,94
30.95800018,-95.92925262,20.075903,28.9,118
32.30585098,-101.9496002,18.17716,11,120
30.89900017,-99.79969788,19.128502,14.4,78
31.86910057,-102.03125,18.584229,10.900001,120
31.47775078,-98.6269989,17.932901,17.9,78
32.30657578,-100.922699,17.661102,12.2,123
33.70199966,-97.73169708,17.329853,23.1,134
30.33665085,-95.46330261,20.482574,32.099998,147
33.1216011,-94.73574829,17.637331,32.799999,145
34.07344818,-100.7790985,14.478929,14.8,150
31.53520012,-94.63574982,19.050665,33.700001,147
30.7139492,-93.73200226,19.730198,40.099998,151
32.30334854,-100.4054031,17.602478,13.6,114
35.40530014,-102.6020966,12.280137,12.8,121
30.05464935,-93.90879822,20.18292,38,152
32.75960159,-98.31572723,17.818279,20.1,113
32.18294907,-94.30705261,18.50976,34.700001,149
32.7792511,-97.80535126,17.602316,23.200001,123
30.71190071,-102.6782532,16.838009,12.5,120
30.81780052,-94.8690033,20.397005,34.700001,148
35.401474,-101.8946991,13.296247,14.4,142
32.85012436,-95.79035187,18.219351,27.6,110
34.96530151,-101.8955536,13.521142,14,147
31.36517525,-101.5211029,18.195797,12.1,120
33.63047409,-95.02262878,17.626982,31.6,118
28.30694962,-97.1651001,21.832661,19.799999,136
35.83847427,-100.8125,13.352701,15,147
32.89749908,-96.40775299,17.985828,26.6,141
31.82970047,-99.97470093,17.663374,14.8,78
32.12009811,-94.7193985,18.524027,33.599998,145
31.36425018,-93.82225037,19.376089,39.599998,151
31.37594986,-94.19139862,19.57336,36.5,149
30.62540054,-95.10334778,20.27755,32.099998,148
31.2010994,-98.76584625,17.932901,17.9,78
30.89690018,-100.5386963,18.903254,12.5,78
32.7458992,-100.9145966,17.427639,12.6,148
32.73574829,-99.35377502,17.292789,16.9,117
31.77395058,-94.17275238,19.119589,35.599998,149
32.41109848,-95.28959656,18.712078,30.300001,127
32.20289993,-97.78005219,18.036291,22.4,121
32.73592377,-98.83550262,17.012241,18.9,122
31.82169914,-101.0443497,18.086786,11.6,120
33.17805099,-100.2555237,16.96781,14.4,150
30.49880028,-100.538002,19.967321,12.1,78
32.77119827,-97.29105377,17.687822,25.1,127
32.30149841,-99.89035034,17.452385,15.2,83
30.21805,-102.1132736,18.852823,11.4,120
33.17317581,-102.3345718,15.65984,12.1,120
33.17774963,-99.21140289,17.041773,17.200001,135
33.18842316,-94.96704865,17.637331,32.799999,145
31.10564995,-95.1385498,19.857834,30.799999,145
30.79224968,-94.36170197,19.943865,37.099998,147
32.71295166,-94.92735291,18.289434,32.299999,145
31.36560059,-102.0460968,16.961269,13.5,120
29.76515007,-101.2298508,19.394787,11.3,117
32.59659958,-95.76255035,18.219351,27.6,110
30.78100014,-95.59480286,20.075903,28.9,118
30.21184921,-96.44002533,19.952629,28.799999,105
35.40119934,-100.2690506,13.765468,16.1,150
31.86907578,-103.0624008,16.860445,10.7,120
33.21250153,-97.65180206,17.782053,23.799999,130
32.7806015,-95.40850067,18.311975,29.700001,132
33.17347336,-102.8289261,16.240044,10.7,121
33.17532349,-98.68710327,17.373852,18.9,135
40.8273735,-109.5239716,5.354337,22.9,135
37.84489822,-111.3074036,8.481845,13.2,129
38.99879837,-109.6030502,6.821177,8.4,128
37.27214813,-111.7737503,10.932383,11.2,116
41.08477402,-111.5625,10.580259,8.7,140
38.32884979,-112.1426468,8.281756,10.4,133
41.56964874,-111.2778015,10.141644,11.6,140
40.67369843,-111.9059525,10.509041,8.1,140
37.74909973,-110.2266464,9.602666,9.4,115
40.91557312,-110.8199997,8.622888,16.700001,140
40.49005127,-113.1057739,6.211909,11.1,136
40.28915024,-111.2419968,9.165934,10.5,140
37.30905151,-113.4753494,16.730389,5.2,145
38.3301506,-110.8664474,6.758813,10.6,129
44.02835083,-73.08959961,6.331717,35.400002,131
43.02674866,-73.05139923,7.753433,34,136
44.4632988,-72.13600159,7.297707,31.6,130
44.44200134,-73.0828476,6.331717,35.400002,131
44.68090057,-71.73535156,8.058814,29,130
44.82440186,-72.89167786,6.731132,31.5,130
44.78850174,-73.2901535,6.961069,32.400002,130
44.5998497,-72.64649963,6.731132,31.5,130
43.99610138,-72.41480255,8.19359,32.200001,130
44.77590179,-72.22814941,6.1522,34.299999,130
43.57500076,-73.06140137,6.969069,35.900002,140
44.25944901,-72.58535004,5.806137,35.5,130
42.99470139,-72.72045135,7.473802,38.700001,131
43.59189987,-72.59455109,6.770619,36.299999,131
37.78377533,-79.96520233,10.119167,34.599998,104
37.59894943,-79.15254974,10.300385,34.299999,114
38.88755035,-77.10894775,11.74887,32.400002,110
38.0522995,-79.7492981,10.511408,34.400002,102
37.28860092,-82.02719879,12.039434,39.400002,102
37.48815155,-80.23674774,10.442509,36.5,114
37.12590027,-82.35150146,12.039434,39.400002,102
38.83769989,-77.20651245,11.74887,32.400002,110
37.30687332,-80.71555328,11.43663,35,111
38.3301506,-78.47525024,11.658281,32.299999,116
36.69889832,-79.75827026,11.687865,39,122
38.38589859,-79.55404663,10.511408,34.400002,102
37.79470062,-78.90809631,10.411095,34.900002,116
37.26774979,-79.87618256,9.703287,37.200001,117
36.92584991,-82.09384918,12.564069,39.900002,107
38.89759827,-78.19975281,9.702584,37.400002,112
37.00125122,-82.58850098,12.400732,42.200001,117
37.23744965,-76.56755066,13.22619,35.900002,141
38.83769989,-77.20651245,11.74887,32.400002,110
37.26774979,-79.87618256,9.703287,37.200001,117
46.22919846,-117.1966019,10.380843,11.3,131
46.28205109,-119.4205017,8.509033,11.8,126
47.89955139,-120.5125732,10.451241,34.799999,139
46.31209946,-117.9219513,10.850081,8.6,137
47.66785049,-119.6288757,6.430274,49.399998,132
48.43717575,-118.4929276,9.495424,6.5,127
46.34407425,-117.5451508,10.850081,8.6,137
47.16682434,-120.682724,7.26447,65.099998,138
45.82595062,-120.7379532,8.20109,58.799999,139
47.60914993,-118.3983536,9.694814,4.1,127
48.47202682,-119.8595505,5.484026,51.799999,135
48.52299881,-117.3296967,6.379763,14,119
45.96865082,-121.8820038,9.44722,40.200001,129
47.65370178,-117.4302521,9.828839,6.5,134
48.41287613,-117.9016724,9.470492,6.5,116
46.30067444,-118.5158005,9.531654,7.3,120
46.84270096,-117.6288528,10.784876,7.1,129
39.12319946,-80.01875305,11.315807,34.5,104
37.99900055,-81.71309662,12.114872,37.099998,102
38.70555115,-80.74144745,11.970155,35.299999,102
40.27980042,-80.5997467,10.659734,32.5,146
38.41384888,-82.27365112,12.084491,38.5,103
38.82585144,-81.13179779,12.160122,35.400002,102
38.46554947,-81.05110168,12.278398,36.599998,102
39.2730484,-80.72109985,11.51665,34.099998,107
38.04114914,-81.06500244,12.278398,36.599998,102
38.91350174,-80.81994629,11.970155,35.299999,102
39.07049942,-79.23370361,10.740585,37.5,104
37.97660065,-80.4213028,10.999289,34.700001,102
39.31389999,-78.6638031,9.815868,41.200001,105
40.51670074,-80.59349823,10.099336,32.200001,152
39.28509903,-80.38150024,11.315807,34.5,104
38.82645035,-81.70680237,11.802694,37.400002,103
38.29778671,-81.55484772,12.123374,37.799999,102
38.94725037,-80.51464844,11.970155,35.299999,102
38.15930176,-82.05470276,12.084491,38.5,103
37.83480072,-81.89914703,12.114872,37.099998,102
39.51160049,-80.21679688,10.779214,33.5,106
39.8769989,-80.69047546,10.899106,33.599998,115
37.41360092,-81.10590363,11.338092,35.5,107
39.43315125,-78.96514893,9.815868,41.200001,105
37.74335098,-82.10825348,12.217355,38.599998,105
39.57844925,-80.09324646,10.779214,33.5,106
37.55189896,-80.53994751,11.616578,35.5,102
39.53824997,-78.24555206,9.42863,40.400002,104
38.30270004,-80.83409882,12.099203,36,102
40.10039902,-80.62550354,10.659734,32.5,146
38.68460083,-79.35340118,10.013144,37.799999,104
39.36285019,-81.18979645,11.47337,34.200001,105
38.3818512,-79.99420166,10.511408,34.400002,102
38.47592545,-81.88064575,12.123374,37.799999,102
37.74874878,-81.24150085,11.786056,36.200001,102
38.75194931,-79.81510162,11.45557,35,103
39.1922493,-81.0556488,11.47337,34.200001,105
38.72014999,-81.31529999,12.160122,35.400002,102
37.64844894,-80.87750244,11.616578,35.5,102
39.34524918,-80.04850006,11.315807,34.5,104
39.11780167,-79.57324982,10.845548,36.099998,104
39.45055008,-80.87020111,11.51665,34.099998,107
38.90465164,-80.22667694,11.842886,34.900002,103
38.13857651,-82.43460083,12.084491,38.5,103
38.48244858,-80.43090057,11.586913,34.799999,102
39.57524872,-80.66999817,10.899106,33.599998,115
39.04090118,-81.37197876,11.47337,34.200001,105
39.20055008,-81.49810028,11.47337,34.200001,105
37.60660172,-81.53919983,12.114872,37.099998,102
46.34104919,-90.61440277,7.965699,24.1,150
46.55722427,-91.16145325,7.824666,23.700001,147
46.4565506,-91.92195129,8.205726,23.5,148
45.86370087,-88.37110138,7.01314,26.6,147
45.72534943,-88.73664856,7.115689,26.6,147
46.28457642,-90.23970032,7.710128,24.199999,149
45.68199921,-89.5454483,7.908584,25.5,147
46.07839966,-89.48815155,7.065115,25.700001,144
41.74229813,-105.7952728,5.064484,12.8,114
44.24772644,-105.5462265,6.350797,10.5,121
41.71694946,-106.9998779,6.493579,9.9,116
42.89442444,-105.4845505,6.971754,9.400001,111
44.58840179,-104.5715027,7.91137,12.099999,112
43.13479996,-108.7768478,4.984027,11,124
43.76967621,-108.4534988,2.977507,14.6,123
44.02774811,-106.6884537,8.039499,6.3,119
42.44677353,-110.5459976,8.793692,14.4,140
42.96617508,-106.8064499,6.396913,10.4,115
43.0461998,-104.4781494,7.211752,11.3,102
44.77902603,-106.9599991,8.182101,6,121
42.8641243,-109.8338776,5.835187,11.9,133
41.63399887,-108.77845,5.536659,9.8,124
43.95159912,-110.5525513,7.527323,9.8,139
41.2873497,-110.5467758,10.21874,15.4,140
43.83959961,-104.5677032,7.662311,11.4,105
37.32115173,-79.51689911,9.703287,37.200001,117
37.00320053,-79.91410065,9.703287,37.200001,117
44.02225113,-96.67050171,9.634692,17.6,152
43.33387375,-97.75624847,9.305581,18.700001,134
43.67520142,-98.14459991,9.203918,16.799999,117
44.36967468,-97.490448,9.334328,17.200001,133
40.01839828,-76.29844666,10.815032,32.700001,108
40.37530136,-76.41539764,10.815032,32.700001,108
40.00479889,-77.7766037,9.191353,37.700001,106
45.6916008,-94.05590057,8.495989,20.6,152
45.42024994,-100.0701523,9.015437,13.7,101
37.56217575,-100.8709259,11.54307,13.3,141
42.91009903,-74.42404938,8.599225,31.6,131
38.39447403,-75.62664795,13.208365,35.700001,142
46.06135178,-94.20845032,8.051042,20.6,152
44.5019989,-87.57039642,8.043772,25.200001,149
45.52904892,-94.59339905,8.486036,19.200001,152
47.4557991,-97.71869659,7.423416,15.2,151
42.9239006,-114.839447,7.088912,12,114
40.82934952,-81.88874817,9.957694,30.700001,152
40.55614853,-81.93495178,9.957694,30.700001,152
44.46030045,-88.0075531,8.383826,25.700001,133
43.37464905,-73.44345093,7.753433,34,136
40.26269913,-103.8069992,6.711122,14.1,115
43.67490005,-97.78714752,9.327488,18,121
40.97790146,-77.08255005,9.529389,37.900002,106
43.01860046,-76.50295258,8.135399,30.1,140
39.54389954,-75.88829803,11.909835,34.799999,119
44.06784821,-88.22290039,8.383826,25.700001,133
40.13660049,-77.23970032,10.274941,33.200001,109
43.07009888,-89.42377472,9.333791,28,129
44.10962677,-87.78025055,8.51327,25.800001,144
39.46244812,-79.20079803,10.740585,37.5,104
38.52819824,-78.85545349,9.040884,42,109
42.67364883,-114.2736969,7.549304,11,114
40.76377487,-77.07855225,9.529389,37.900002,106
40.60295105,-75.61250305,10.319672,33.200001,108
42.98675156,-86.02729797,9.608914,29.699999,150
27.77702522,-97.4878006,22.069326,18.6,137
39.31275177,-77.87619781,9.819788,35,110
40.59415054,-102.3577499,9.664868,10.8,139
44.01990128,-91.68160248,8.769444,25.9,152
46.0713501,-94.89949799,8.200741,18.799999,152
44.02327347,-98.09037781,9.498942,15.8,92
30.65670013,-97.60175323,18.188171,22.200001,78
40.49295044,-78.36840057,9.942776,36.599998,104
40.75249863,-75.33239746,10.484565,34.5,112
43.01224899,-76.19155121,8.249332,27.700001,136
39.98160172,-75.74894714,11.909835,34.799999,119
43.36762619,-87.92772675,8.816273,27.5,131
43.74034882,-88.52249908,8.731495,26.5,125
43.36782455,-88.22924805,8.795378,27.6,125
44.7011261,-92.47022247,9.053826,24.4,152
44.72795105,-90.6187973,8.71262,24.9,132
43.87039948,-83.03820038,8.752137,26,152
36.26660156,-118.7862473,14.744521,13.7,104
40.61085129,-77.58384705,9.883122,37.400002,104
45.89749908,-91.1140976,8.587112,23.9,148
43.41410065,-88.7045517,8.997207,28.1,125
41.77199936,-76.52144623,8.660648,33.5,108
35.78229904,-80.90254974,13.275773,44.900002,121
43.71910095,-98.56402588,9.201803,16,127
33.19329834,-96.56945038,17.658669,25.799999,116
36.26679993,-82.501297,13.318625,43.200001,110
40.40707397,-75.98529816,11.168157,33.599998,112
43.58549881,-116.7490997,7.591992,9.2,116
46.5870018,-94.94725037,8.008648,18.799999,152
36.16659927,-80.66020203,10.101409,43.900002,121
39.06354904,-88.58339691,12.879744,31.299999,150
42.95365143,-75.61994934,7.964356,27.6,131
42.59925079,-76.06954956,7.297933,30.699999,130
39.7846489,-99.34745026,10.756292,16.9,148
38.41289902,-88.05265045,12.902959,36.5,141
42.61175156,-77.13542175,7.793506,35.799999,133
40.17657471,-100.4766464,10.434122,14.6,148
38.5033989,-77.92549896,10.342044,32.5,116
44.67630005,-93.59417725,9.02042,22.1,152
43.23970032,-75.48214722,8.639113,28.9,139
45.94509888,-93.28585052,8.38264,22.5,152
39.41094971,-93.43184662,12.554365,32.900002,128
42.20422363,-76.32620239,7.56158,30.299999,110
44.06855011,-88.6446991,8.458557,25.9,126
40.47864914,-77.50330353,9.191353,37.700001,106
40.40240097,-77.96724701,9.191353,37.700001,106
42.2439003,-73.64150238,8.50021,34.299999,131
30.78384972,-96.96547699,18.710318,27.4,78
37.00320053,-79.91410065,9.703287,37.200001,117
39.9435997,-78.12239838,9.42863,40.400002,104
44.80720139,-88.73345184,8.286309,25.9,143
43.00954819,-90.13334656,9.332848,28.6,149
42.44490051,-76.47154999,7.56158,30.299999,110
31.9877491,-97.10614777,17.897621,22.799999,94
40.0033493,-79.03829956,10.409333,36.200001,104
42.58107376,-88.05419922,9.311034,29.800001,125
40.84315109,-74.98329926,10.490492,35.700001,116
45.02140045,-92.8830719,9.010557,23.299999,152
28.0115242,-97.52014923,22.336138,17.700001,134
44.02199936,-97.6101532,9.419863,16.700001,105
45.46887589,-92.52014923,9.010557,23.299999,152
42.28955078,-77.35749817,8.031973,36.700001,114
42.61135101,-75.02324677,7.983837,28.9,131
37.5632515,-101.7837524,10.182059,12.7,127
38.25094986,-78.03645325,11.658281,32.299999,116
40.17652512,-101.0414734,9.916283,12.6,139
42.4701004,-75.59320068,7.751325,27.299999,120
34.62827682,-103.3908005,12.557014,11.1,121
30.19034958,-94.80390167,20.592659,34.099998,148
44.54589844,-92.08083344,9.053826,24.4,152
43.57695007,-90.78974915,9.045607,27.5,149
40.50102615,-104.3121033,3.411397,13.6,129
39.31999969,-90.38230133,12.099115,32.200001,150
28.40997505,-97.73245239,22.336138,17.700001,134
44.72014999,-73.68309784,7.654933,31.5,129
45.4233017,-91.84752655,8.988282,24.299999,152
44.0658493,-98.62909698,9.472968,15.5,90
43.97634888,-116.7169037,7.591992,9.2,116
36.91790009,-81.06005096,12.102304,34.299999,116
29.52535057,-95.7568512,20.534019,29.699999,147
35.17549896,-86.09747314,14.325041,45.899998,146
42.39025116,-76.86329651,7.820839,33.400002,109
42.83314896,-74.0583725,8.599225,31.6,131
40.81159973,-81.36775208,9.945515,31.799999,152
39.12194824,-77.99024963,9.819788,35,110
43.6739769,-91.47405243,9.126811,27.1,150
43.94329834,-90.64234924,9.045607,27.5,149
37.70434952,-77.06900024,13.107434,34.200001,141
39.30607605,-102.6047974,10.194585,10.7,108
43.35945129,-90.43157196,9.332848,28.6,149
40.77280045,-82.53215027,9.944775,30.5,152
42.26824951,-78.68492126,9.123095,33.900002,146
37.69052505,-99.89189911,12.316183,14.7,149
44.90084839,-89.76987457,8.750987,25.299999,125
38.43054962,-78.27410126,11.658281,32.299999,116
31.57670021,-81.88569641,18.567236,41.799999,151
42.78255081,-76.77980042,7.375498,32.900002,128
41.38750076,-74.35434723,9.69821,36.200001,108
40.38904953,-76.77915192,10.694511,32.200001,109
45.03414917,-92.45302582,9.094852,24.299999,152
35.32265091,-82.50330353,12.796292,52.5,119
45.90295029,-93.62020111,8.468759,21.700001,152
41.51464844,-76.00225067,8.587606,30.799999,109
45.20019913,-93.88839722,8.939752,21.6,152
37.27455139,-119.78125,13.059553,17.700001,111
43.71709824,-99.10482788,9.125017,14.9,131
44.41635132,-88.46472168,8.383826,25.700001,133
43.90245056,-91.16725159,9.126811,27.1,150
36.21879959,-81.2023468,9.441586,45.799999,120
31.03610039,-97.49185181,18.297607,22.299999,77
40.97219849,-77.759552,9.883122,37.400002,104
45.40304947,-93.82922363,8.939752,21.6,152
42.20664978,-75.74472809,7.751325,27.299999,120
39.23550034,-76.00350189,13.013517,33.799999,120
42.3240509,-87.97914886,9.880739,29.9,152
37.11790085,-85.28504944,13.24875,41.599998,133
42.80547333,-77.28659821,7.793506,35.799999,133
41.7717514,-77.24289703,8.629206,36.700001,107
35.9123497,-81.17359924,10.519011,52.599998,121
37.82440186,-84.86039734,12.827315,41.900002,120
39.51015091,-76.32319641,12.010693,33.799999,108
38.71165085,-77.8309021,10.342044,32.5,116
47.13880157,-101.3326721,7.671442,13.4,100
39.89474869,-77.21365356,10.735507,31.9,109
37.73867416,-100.4394989,11.965219,14,141
39.65705109,-93.98370361,12.414887,32.200001,147
37.06190109,-80.72145081,11.43663,35,111
42.70397568,-73.52604675,8.011589,34,131
40.02460098,-78.47174835,9.942776,36.599998,104
43.24895096,-99.01667786,9.006868,15.4,151
44.46474838,-89.53410339,9.130804,25.5,125
42.25987625,-78.01644897,8.668411,36.5,133
29.61750031,-97.9720993,21.29726,18.799999,145
38.35639954,-83.71700287,12.113278,39.799999,137
36.82624817,-81.54940033,12.621276,36.200001,116
38.88904953,-75.85945129,12.82683,34.5,140
38.21929932,-84.21035004,12.470311,40.099998,125
38.18212509,-79.13085175,10.335826,33.5,107
46.07474899,-92.71677399,7.961397,23.199999,147
45.8987999,-92.45829773,8.53863,23.6,152
41.82020187,-75.80505371,8.790648,31.1,109
41.53134918,-81.19722748,9.594401,29.5,151
37.77330017,-77.45944977,13.107434,34.200001,141
36.83570099,-79.40384674,13.179011,37.200001,127
39.44200134,-78.02719879,8.430264,43.299999,108
36.94615173,-85.95294952,13.643597,43.099998,138
33.69269943,-80.20490265,17.505775,38.700001,151
